700,250,500,300,5
698.69,556.95,0.97605
750.13,559.76,0.88521
739.52,558.25,0.93946
728.89,555.75,0.95259
718.09,552.17,0.97303
706.65,549.55,0.97019
696.06,546.21,0.97344
778.98,559.44,0.98803
768.44,556.33,0.98283
757.47,552.43,0.97088
746.98,549.62,0.98696
736.57,547.69,0.96834
726.18,544.72,0.89971
714.79,541.63,0.98718
704.06,538.99,0.98555
692.87,535.69,0.98408
808.44,557.6,0.9648
797.7,554.71,0.96286
787.17,551.72,0.94767
776.85,548.76,0.92512
765.64,545.61,0.96433
754.4,541.56,0.93028
743.43,539.36,0.96021
732.31,535.79,0.86804
722.26,533.09,0.98652
711.65,531.14,0.98735
700.87,528.25,0.99161
690.29,525.09,0.98576
848.13,557.44,0.9958
837.37,555.03,0.98653
826.33,552.21,0.99311
815.47,549.67,0.99493
805.15,546.98,0.98093
794.05,543.41,0.9595
783.42,540.33,0.95564
773.16,537.59,0.98605
762.71,534.53,0.97768
751.05,531.55,0.97618
740.25,528.69,0.95637
729.9,524.54,0.91311
719.2,522.76,0.97043
708.59,520.35,0.98374
698,517.32,0.99457
888.15,558.52,0.98659
877.77,555.93,0.98707
866.63,552.82,0.98955
855.86,549.59,0.99074
845.03,546.78,0.99491
834.11,544.52,0.99198
822.84,541.56,0.96989
812.33,539.01,0.98484
801.79,535.86,0.98858
791.16,532.45,0.97696
780.73,529.68,0.97342
770.43,526.65,0.95108
759.63,523.99,0.95668
747.94,520.83,0.9825
737.45,517.13,0.98307
726.8,513.71,0.94581
716.42,511.17,0.9532
705.54,509.31,0.96723
694.96,506.76,0.9933
928.67,559.43,0.96789
918.12,556.81,0.9853
907.6,553.61,0.96944
896.2,550.62,0.9964
885.51,547.87,0.99518
874.57,545.33,0.98498
863.37,541.8,0.97194
852.64,538.98,0.99357
841.83,536.26,0.97194
831.07,534.38,0.95929
820.24,531.43,0.99814
809.58,528.35,0.99338
799.35,525.32,0.97307
787.69,521.26,0.89114
777.28,517.79,0.91154
766.59,515.58,0.96877
755.93,513.09,0.95953
744.98,509.26,0.96333
734.8,506.26,0.98763
724.84,502.95,0.96084
714.02,500.4,0.97965
703.22,498.26,0.97255
692.46,496.01,0.96873
958.22,556.68,0.98658
947.58,553.73,0.98456
936.27,551.4,0.99119
925.56,548.91,0.99117
915.23,546.01,0.99707
904.09,542.96,0.98318
893.28,540.09,0.99292
882.61,537.53,0.99438
871.85,534.67,0.98149
860.56,531.37,0.97808
850.06,528.59,0.99269
839.22,525.85,0.98297
828.39,523.63,0.98668
817.81,520.82,0.9714
807.29,516.73,0.919
796.52,514.76,0.89934
785.34,510.6,0.98138
775.18,507.49,0.97555
763.78,505.11,0.97494
753.62,502.19,0.97263
743.17,498.56,0.99138
733.01,495.32,0.96606
721.39,492.29,0.95589
710.95,489.94,0.98601
700.07,487.66,0.97945
998.3,558.26,0.98491
987.54,555.87,0.97969
976.85,552.57,0.99345
966.38,549.23,0.9895
955.3,545.89,0.99587
943.97,542.73,0.95087
933.01,540.78,0.97599
922.82,538.12,0.99667
912.16,535.51,0.98321
900.78,531.8,0.96059
890.43,529.03,0.98865
879.6,526.86,0.99272
868.97,524.17,0.96376
858.64,520.7,0.9419
847.37,518.31,0.98506
836.36,515.6,0.99304
825.62,512.77,0.99302
815.47,509.79,0.96342
804.56,506.31,0.98796
793.97,503.81,0.9607
782.84,499.92,0.98138
772.23,496.71,0.98486
761.6,493.85,0.97214
751.17,491.04,0.99132
740.69,487.45,0.98121
729.8,484.62,0.99046
719.47,481.9,0.93246
707.59,479.54,0.95181
697.29,475.87,0.94486
1017.1,553.81,0.98326
1006.2,550.17,0.97641
995.24,547.79,0.99513
984.72,544.89,0.98909
974.07,541.36,0.98743
963.17,537.77,0.99023
952.26,534.76,0.99395
941.86,532.17,0.92922
930.46,530.42,0.96652
919.72,527.71,0.99571
909.22,524.74,0.97033
897.95,521.31,0.98908
887.51,518.63,0.99412
876.53,515.76,0.96955
866.06,512.58,0.97861
855.31,510.26,0.99547
