10,10,300,300,5
150.92,167.87,0.96794
159.82,173.02,0.96914
169.12,168.44,0.94698
168.73,157.35,0.96321
160.39,152.19,0.97191
152.02,157.86,0.87418
141.74,171.83,0.91004
150.31,177.78,0.9883
158.81,182.94,0.94401
168.96,178.13,0.97641
177.66,173.12,0.97716
177.29,162.57,0.95725
177.82,152.7,0.95365
168.92,146.27,0.83718
159.87,142.2,0.94219
150.92,146.79,0.96072
142.43,151.73,0.98422
142.73,161.72,0.93182
132.55,178.47,0.89334
141.31,182.86,0.98224
149.99,187.85,0.97982
159.28,192.93,0.99418
168.22,187.84,0.96824
177.27,183.49,0.93262
186.54,177.37,0.97111
186.62,167.47,0.99137
186.59,157.21,0.97913
186.91,147.08,0.95793
177.98,142.77,0.86685
168.23,136.42,0.92415
159.56,131.81,0.9594
151.14,136.68,0.99375
142.31,141.54,0.98439
133.37,146.56,0.97822
133.28,156.42,0.93908
132.87,166.45,0.88976
123.76,182.94,0.9844
131.93,188.7,0.87502
141.6,193.03,0.97959
150.72,197.91,0.98578
159.4,203,0.97739
168.2,197.69,0.9353
177.23,193.34,0.88832
186.37,187.61,0.97851
195.1,182.36,0.9314
195.32,172.63,0.96122
195.19,162.58,0.97668
195.78,152.61,0.94298
195.96,140.96,0.84983
186.08,136.91,0.95592
177.36,131.72,0.93519
169.16,125.93,0.93279
160.2,121.54,0.92186
151.26,126.01,0.93998
142.14,131.71,0.99287
133.2,137.01,0.9908
124.68,141.76,0.95965
124.65,152.73,0.89489
123.88,162.6,0.87811
124.89,172.54,0.81097
122.3,194.09,0.23754
133.47,198.94,0.8071
142.03,203.65,0.83775
150.97,208.13,0.62775
169.49,207.57,0.70796
178.89,203.27,0.72401
186.75,197.61,0.94041
195.46,192.29,0.87559
204.63,176.76,0.80692
203.89,167.22,0.81894
204.5,156.66,0.71265
204.56,146.84,0.70452
205.54,137.05,0.77029
196.81,130.36,0.33897
185.67,125.94,0.56947
177.73,120.52,0.82405
169.43,114.95,0.4177
160.26,110.95,0.24194
150.49,114.93,0.30586
142.32,121.49,0.74844
133.07,127.01,0.79455
123.61,131.74,0.78491
115.2,137.51,0.72755
115.86,147.21,0.59088
115.53,157.11,0.84671
114.86,166.95,0.87509
114.97,176.94,0.55227
160.61,162.98,0.94816
130.72,214.18,0.62128
140.78,214.57,0.24625
160.1,213.26,0.23165
177.76,213.5,0.59121
188.24,211.58,0.33473
195.11,203.09,0.45895
205.86,186.35,0.78953
213.34,171.44,0.18138
219.77,162.04,0.53153
214.14,153.99,0.60201
194.58,118.78,0.60965
190.22,109.89,0.82531
180.54,110.48,0.51029
139.52,111.89,0.68229
129.14,111.96,0.51182
124.79,121.01,0.1018
105.7,152.75,0.22843
100.83,161.65,0.94843
105.81,171.17,0.19633
114.73,187.61,0.43947
125.53,204.78,0.5655
125.23,222.65,0.99862
135.17,223.16,0.99209
145.18,223.9,0.81336
155.06,222.33,0.75684
165.3,222.98,0.60299
175.23,223.32,0.78737
184.83,221.88,0.9061
194.94,221.92,0.91671
198.28,212.52,0.64904
205.1,205.38,0.56554
207.81,195.94,0.25205
215.16,188.78,0.64342
219.31,179.43,0.52092
226.01,171.06,0.89113
230.33,162.42,0.97026
225.46,153.98,0.93541
219.27,144.9,0.9133
214.94,135.68,0.71382
208.67,127.98,0.74061
204.7,118.8,0.97417
200.19,110.18,0.99615
195.37,101.6,0.9985
185.27,101.55,0.99251
175.3,101.94,0.98082
165.06,102.55,0.88245
153.94,102.9,0.77622
144.08,102.34,0.93523
134.52,102.44,0.96176
124.86,101.73,0.95752
119.31,110.27,0.95643
114.35,118.66,0.59734
112.16,128.38,0.31515
105.41,135.88,0.70212
100.08,144.33,0.84799
95.567,153.49,0.9029
89.411,161.69,0.93605
94.545,170.3,0.94798
99.329,179.08,0.85804
104.77,188.12,0.84949
